"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-114.01","51.12","CALGARY INTL A","3031092","2024-10-03 16:00","2024","10","03","16:00","","12.4","","0.9","","45","","","","16","","19","","32.2","","89.17","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2024-10-03 17:00","2024","10","03","17:00","","11.9","","-0.6","","42","","","","15","","19","","32.2","","89.10","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2024-10-03 18:00","2024","10","03","18:00","","10.2","","0.0","","49","","","","14","","12","","32.2","","89.07","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2024-10-03 19:00","2024","10","03","19:00","","9.0","","0.2","","54","","","","13","","16","","24.1","","89.04","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2024-10-03 20:00","2024","10","03","20:00","","8.2","","-0.4","","55","","","","16","","21","","24.1","","89.03","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2024-10-03 21:00","2024","10","03","21:00","","6.8","","-0.1","","62","","","","17","","13","","24.1","","88.99","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2024-10-03 22:00","2024","10","03","22:00","","6.4","","-0.4","","62","","","","16","","7","","24.1","","88.93","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2024-10-03 23:00","2024","10","03","23:00","","5.6","","-0.8","","63","","","","17","","7","","24.1","","88.83","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2024-10-04 00:00","2024","10","04","00:00","","4.3","","-0.9","","69","","","","17","","12","","24.1","","88.74","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2024-10-04 01:00","2024","10","04","01:00","","4.8","","-0.8","","67","","","","17","","7","","24.1","","88.64","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2024-10-04 02:00","2024","10","04","02:00","","2.6","","-1.0","","77","","","","17","","13","","24.1","","88.52","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2024-10-04 03:00","2024","10","04","03:00","","3.2","","-0.6","","76","","","","21","","6","","24.1","","88.40","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2024-10-04 04:00","2024","10","04","04:00","","1.8","","-1.8","","77","","","","16","","7","","24.1","","88.27","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2024-10-04 05:00","2024","10","04","05:00","","1.0","","-1.4","","84","","","","16","","16","","24.1","","88.15","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2024-10-04 06:00","2024","10","04","06:00","","2.4","","-1.3","","77","","","","23","","13","","24.1","","88.03","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2024-10-04 07:00","2024","10","04","07:00","","0.9","","-1.7","","82","","","","18","","10","","48.3","","87.93","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2024-10-04 08:00","2024","10","04","08:00","","2.7","","-0.6","","79","","","","20","","9","","64.4","","87.82","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2024-10-04 09:00","2024","10","04","09:00","","6.5","","0.1","","64","","","","18","","7","","64.4","","87.77","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2024-10-04 10:00","2024","10","04","10:00","","8.6","","-0.3","","53","","","","21","","4","","48.3","","87.68","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2024-10-04 11:00","2024","10","04","11:00","","11.2","","-1.6","","41","","","","21","","7","","48.3","","87.55","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2024-10-04 12:00","2024","10","04","12:00","","17.0","","-1.2","","29","","","","17","","20","","32.2","","87.39","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2024-10-04 13:00","2024","10","04","13:00","","19.5","","-1.7","","24","","","","22","","22","","32.2","","87.24","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2024-10-04 14:00","2024","10","04","14:00","","20.8","","-2.5","","20","","","","26","","18","","24.1","","87.22","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2024-10-04 15:00","2024","10","04","15:00","","19.7","","-2.4","","22","","","","26","","15","","32.2","","87.16","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2024-10-04 16:00","2024","10","04","16:00","","14.4","","-0.6","","35","","","","31","","35","","24.1","","87.28","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2024-10-04 17:00","2024","10","04","17:00","","13.2","","-0.9","","37","","","","29","","35","","24.1","","87.47","","","","","","Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2024-10-04 18:00","2024","10","04","18:00","","12.0","","-1.4","","39","","","","28","","34","","32.2","","87.54","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2024-10-04 19:00","2024","10","04","19:00","","11.3","","-1.9","","40","","","","28","","33","","16.1","","87.62","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2024-10-04 20:00","2024","10","04","20:00","","10.9","","-2.4","","39","","","","29","","31","","16.1","","87.78","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2024-10-04 21:00","2024","10","04","21:00","","8.9","","-3.6","","41","","","","34","","16","","16.1","","87.92","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2024-10-04 22:00","2024","10","04","22:00","","7.7","","-3.3","","46","","","","","","0","","24.1","","87.98","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2024-10-04 23:00","2024","10","04","23:00","","8.1","","-4.0","","42","","","","24","","9","","24.1","","88.09","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2024-10-05 00:00","2024","10","05","00:00","","7.9","","-3.9","","43","","","","27","","10","","16.1","","88.15","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2024-10-05 01:00","2024","10","05","01:00","","7.9","","-3.5","","45","","","","27","","14","","12.9","","88.23","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2024-10-05 02:00","2024","10","05","02:00","","7.5","","-3.2","","46","","","","27","","14","","24.1","","88.32","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2024-10-05 03:00","2024","10","05","03:00","","9.5","","-3.5","","40","","","","28","","18","","24.1","","88.41","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2024-10-05 04:00","2024","10","05","04:00","","5.6","","-3.2","","53","","","","4","","4","","24.1","","88.52","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2024-10-05 05:00","2024","10","05","05:00","","3.9","","-2.7","","62","","","","","","0","","24.1","","88.62","","","","","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2024-10-05 06:00","2024","10","05","06:00","","3.2","","-3.1","","63","","","","36","","10","","24.1","","88.73","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2024-10-05 07:00","2024","10","05","07:00","","3.0","","-2.9","","66","","","","35","","9","","64.4","","88.85","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2024-10-05 08:00","2024","10","05","08:00","","4.7","","-1.4","","65","","","","1","","8","","64.4","","88.97","","","","","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2024-10-05 09:00","2024","10","05","09:00","","8.1","","0.4","","58","","","","35","","13","","64.4","","89.07","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2024-10-05 10:00","2024","10","05","10:00","","9.8","","0.4","","52","","","","1","","17","","64.4","","89.15","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2024-10-05 11:00","2024","10","05","11:00","","10.8","","1.8","","54","","","","3","","17","","64.4","","89.21","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2024-10-05 12:00","2024","10","05","12:00","","11.1","","0.8","","49","","","","5","","10","","48.3","","89.23","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2024-10-05 13:00","2024","10","05","13:00","","12.4","","1.3","","47","","","","15","","7","","48.3","","89.27","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2024-10-05 14:00","2024","10","05","14:00","","13.0","","0.6","","42","","","","17","","10","","48.3","","89.23","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2024-10-05 15:00","2024","10","05","15:00","","13.6","","1.3","","43","","","","14","","17","","48.3","","89.25","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2024-10-05 16:00","2024","10","05","16:00","","14.1","","1.5","","42","","","","19","","18","","48.3","","89.25","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2024-10-05 17:00","2024","10","05","17:00","","14.9","","-2.2","","30","","","","24","","9","","48.3","","89.28","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2024-10-05 18:00","2024","10","05","18:00","","13.7","","-1.6","","34","","","","22","","8","","32.2","","89.30","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2024-10-05 19:00","2024","10","05","19:00","","11.2","","-1.0","","43","","","","21","","14","","32.2","","89.34","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2024-10-05 20:00","2024","10","05","20:00","","10.9","","-1.4","","42","","","","23","","12","","24.1","","89.32","","","","","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2024-10-05 21:00","2024","10","05","21:00","","10.5","","-1.3","","44","","","","27","","7","","24.1","","89.33","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2024-10-05 22:00","2024","10","05","22:00","","11.7","","-1.2","","41","","","","27","","17","","24.1","","89.34","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2024-10-05 23:00","2024","10","05","23:00","","8.7","","-0.7","","52","","","","18","","10","","24.1","","89.34","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2024-10-06 00:00","2024","10","06","00:00","","9.9","","-0.7","","48","","","","24","","8","","24.1","","89.35","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2024-10-06 01:00","2024","10","06","01:00","","8.7","","-0.2","","53","","","","19","","10","","24.1","","89.35","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2024-10-06 02:00","2024","10","06","02:00","","7.9","","0.1","","58","","","","11","","5","","24.1","","89.36","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2024-10-06 03:00","2024","10","06","03:00","","7.5","","0.6","","61","","","","33","","4","","24.1","","89.37","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2024-10-06 04:00","2024","10","06","04:00","","7.4","","0.8","","63","","","","15","","4","","24.1","","89.38","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2024-10-06 05:00","2024","10","06","05:00","","7.3","","1.5","","67","","","","6","","5","","24.1","","89.38","","","","","","Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2024-10-06 06:00","2024","10","06","06:00","","8.6","","1.4","","60","","","","","","0","","24.1","","89.37","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2024-10-06 07:00","2024","10","06","07:00","","7.9","","2.0","","66","","","","33","","5","","64.4","","89.39","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2024-10-06 08:00","2024","10","06","08:00","","9.0","","3.8","","69","","","","36","","5","","64.4","","89.40","","","","","","Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2024-10-06 09:00","2024","10","06","09:00","","10.5","","3.5","","62","","","","19","","9","","64.4","","89.43","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2024-10-06 10:00","2024","10","06","10:00","","13.4","","2.4","","47","","","","33","","3","","64.4","","89.36","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2024-10-06 11:00","2024","10","06","11:00","","15.3","","1.9","","40","","","","18","","11","","64.4","","89.37","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2024-10-06 12:00","2024","10","06","12:00","","16.8","","3.1","","40","","","","18","","14","","64.4","","89.33","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2024-10-06 13:00","2024","10","06","13:00","","17.5","","3.2","","38","","","","18","","12","","64.4","","89.27","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2024-10-06 14:00","2024","10","06","14:00","","17.6","","3.6","","39","","","","19","","14","","64.4","","89.21","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2024-10-06 15:00","2024","10","06","15:00","","16.4","","4.3","","44","","","","18","","12","","24.1","","89.23","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2024-10-06 16:00","2024","10","06","16:00","","16.0","","4.5","","46","","","","18","","9","","24.1","","89.20","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2024-10-06 17:00","2024","10","06","17:00","","15.6","","4.4","","47","","","","17","","6","","24.1","","89.21","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2024-10-06 18:00","2024","10","06","18:00","","15.1","","3.8","","47","","","","23","","4","","24.1","","89.18","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2024-10-06 19:00","2024","10","06","19:00","","14.2","","3.9","","50","","","","23","","7","","32.2","","89.19","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2024-10-06 20:00","2024","10","06","20:00","","11.5","","4.0","","60","","","","16","","8","","24.1","","89.18","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2024-10-06 21:00","2024","10","06","21:00","","13.8","","3.9","","51","","","","22","","11","","16.1","","89.18","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2024-10-06 22:00","2024","10","06","22:00","","14.8","","0.0","","36","","","","27","","18","","24.1","","89.15","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2024-10-06 23:00","2024","10","06","23:00","","13.5","","-0.8","","37","","","","21","","5","","24.1","","89.14","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2024-10-07 00:00","2024","10","07","00:00","","11.4","","-1.4","","41","","","","9","","5","","24.1","","89.14","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2024-10-07 01:00","2024","10","07","01:00","","10.9","","-1.6","","42","","","","","","0","","24.1","","89.12","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2024-10-07 02:00","2024","10","07","02:00","","10.9","","-4.1","","35","","","","34","","5","","24.1","","89.14","","","","","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2024-10-07 03:00","2024","10","07","03:00","","9.6","","-3.5","","40","","","","15","","7","","24.1","","89.09","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2024-10-07 04:00","2024","10","07","04:00","","6.7","","-1.9","","54","","","","20","","12","","24.1","","89.06","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2024-10-07 05:00","2024","10","07","05:00","","5.8","","-0.9","","62","","","","20","","9","","24.1","","89.03","","","","","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2024-10-07 06:00","2024","10","07","06:00","","8.7","","-2.8","","44","","","","26","","10","","24.1","","89.02","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2024-10-07 07:00","2024","10","07","07:00","","6.5","","-2.5","","53","","","","20","","7","","64.4","","89.00","","","","","","NA"
